Java Model MCSS (Evan & Shalitha),,,,,,,,,,,,,,,,,,,,,,,,
Rebellion,,,,,,,,,,,,,,,,,,,,,,,,
Rebellion experiment 16 (Java),,,,,,,,,,,,,,,,,,,,,,,,
Wed May 23 16:09:26 AEST 2018,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,
0,39,0,39,,,,,,,,,,,,,,,,,,,,,
[run number],1,1,1,,,,,,,,,,,,,,,,,,,,,
government-legitimacy,0.2,,,,,,,,,,,,,,,,,,,,,,,
movement?,TRUE,,,,,,,,,,,,,,,,,,,,,,,
initial-agent-density,70,,,,,,,,,,,,,,,,,,,,,,,
vision,7,,,,,,,,,,,,,,,,,,,,,,,
max-jail-term,10,,,,,,,,,,,,,,,,,,,,,,,
visualization, N/A,,,,,,,,,,,,,,,,,,,,,,,
initial-cop-density,5,,,,,,,,,,,,,,,,,,,,,,,
[reporter],JAILED,ACTIVE,QUIET,COPS,,,,,,,,,,,,,,,,,,,,
[final],,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,[min]
[max],,,,,,,,,,,,,,,,,,,,,,,,
[mean],,,,,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
,0,0,1120,80,,,,,,,,,,,,,,,,,,,,
